node,ldst,xdst,east,nrth,elev
67,1650,68,562117.117,6814010.476,146.998992919922
67,1650,70,562117.543,6814008.522,147.128997802734
67,1650,72,562117.969,6814006.568,147.248992919922
67,1650,74,562118.395,6814004.614,147.186996459961
67,1650,76,562118.821,6814002.66,147.136001586914
67,1650,78,562119.247,6814000.706,147.141998291016
66,1625,-100,562090.977,6814179.807,147.119995117188
66,1625,-98,562091.675,6814177.933,147.186996459961
66,1625,-96,562092.373,6814176.059,147.240005493164
66,1625,-94,562093.071,6814174.185,147.414993286133
66,1625,-92,562093.769,6814172.311,147.589996337891
66,1625,-90,562094.467,6814170.437,147.649002075195
66,1625,-88,562095.165,6814168.563,147.707000732422
66,1625,-86,562095.863,6814166.689,147.735992431641
66,1625,-84,562096.561,6814164.815,147.768005371094
66,1625,-82,562097.259,6814162.941,147.940002441406
66,1625,-80,562097.957,6814161.067,147.953002929688
66,1625,-78,562098.655,6814159.193,148.037002563477
66,1625,-76,562099.353,6814157.319,148.207992553711
66,1625,-74,562100.051,6814155.445,148.227005004883
66,1625,-72,562100.749,6814153.571,148.235992431641
66,1625,-70,562101.447,6814151.697,148.302001953125
66,1625,-68,562102.145,6814149.823,148.406997680664
66,1625,-66,562102.843,6814147.949,148.337997436523
66,1625,-64,562103.541,6814146.075,148.315994262695
66,1625,-62,562104.239,6814144.201,148.229995727539
66,1625,-60,562104.937,6814142.327,148.09700012207
66,1625,-58,562105.635,6814140.453,148.074996948242
66,1625,-56,562106.333,6814138.579,148.042007446289
66,1625,-54,562107.031,6814136.705,147.822998046875
66,1625,-52,562107.729,6814134.831,147.690994262695
66,1625,-50,562108.427,6814132.957,147.623001098633
66,1625,-48,562109.125,6814131.083,147.578002929688
66,1625,-46,562109.823,6814129.209,147.483993530273
66,1625,-44,562110.521,6814127.335,147.386001586914
66,1625,-42,562111.219,6814125.461,147.324005126953
66,1625,-40,562111.917,6814123.587,147.216003417969
66,1625,-38,562112.615,6814121.713,147.192993164062
66,1625,-36,562113.313,6814119.839,147.24299621582
66,1625,-34,562114.011,6814117.965,147.158004760742
66,1625,-32,562114.709,6814116.091,147.145004272461
66,1625,-30,562115.407,6814114.217,147.20100402832
66,1625,-28,562116.105,6814112.343,147.27799987793
66,1625,-26,562116.803,6814110.469,147.266006469727
66,1625,-24,562117.501,6814108.595,147.320007324219
66,1625,-22,562118.199,6814106.721,147.339004516602
66,1625,-20,562118.897,6814104.847,147.324996948242
66,1625,-18,562119.595,6814102.973,147.453994750977
66,1625,-16,562120.293,6814101.099,147.453002929688
66,1625,-14,562120.991,6814099.225,147.479995727539
66,1625,-12,562121.689,6814097.351,147.464996337891
66,1625,-10,562122.387,6814095.477,147.376998901367
66,1625,-8,562123.085,6814093.603,147.13200378418
66,1625,-6,562123.783,6814091.729,146.856002807617
66,1625,-4,562124.481,6814089.855,146.341003417969
66,1625,-2,562125.179,6814087.981,145.779006958008
66,1625,0,562125.877,6814086.107,145.740997314453
66,1625,2,562126.575,6814084.233,145.800994873047
66,1625,4,562127.273,6814082.359,145.910003662109
66,1625,6,562127.971,6814080.485,146.044006347656
66,1625,8,562128.669,6814078.611,146.095001220703
66,1625,10,562129.367,6814076.737,146.393005371094
66,1625,12,562130.065,6814074.863,146.421997070312
66,1625,14,562130.763,6814072.989,146.339996337891
66,1625,16,562131.461,6814071.115,146.264999389648
66,1625,18,562132.159,6814069.241,146.259002685547
66,1625,20,562132.857,6814067.367,146.177993774414
66,1625,22,562133.555,6814065.493,146.207992553711
66,1625,24,562134.253,6814063.619,146.389007568359
66,1625,26,562134.951,6814061.745,146.518997192383
66,1625,28,562135.649,6814059.871,146.634002685547
66,1625,30,562136.347,6814057.997,146.67399597168
66,1625,32,562137.045,6814056.123,146.712005615234
66,1625,34,562137.743,6814054.249,146.731002807617
66,1625,36,562138.441,6814052.375,146.733001708984
66,1625,38,562139.139,6814050.501,146.871002197266
66,1625,40,562139.837,6814048.627,146.848007202148
66,1625,42,562140.535,6814046.753,146.832000732422
66,1625,44,562141.233,6814044.879,146.792999267578
66,1625,46,562141.931,6814043.005,146.796997070312
66,1625,48,562142.629,6814041.131,146.889999389648
66,1625,50,562143.327,6814039.257,146.858001708984
66,1625,52,562144.025,6814037.383,146.945999145508
66,1625,54,562144.723,6814035.509,147.007995605469
66,1625,56,562145.421,6814033.635,147.00700378418
66,1625,58,562146.119,6814031.761,146.953994750977
66,1625,60,562146.817,6814029.887,146.940994262695
66,1625,62,562147.515,6814028.013,146.910995483398
66,1625,64,562148.213,6814026.139,147.016006469727
66,1625,66,562148.911,6814024.265,147.052001953125
66,1625,68,562149.609,6814022.391,147.085006713867
66,1625,70,562150.307,6814020.517,147.072998046875
66,1625,72,562151.005,6814018.643,147.033004760742
66,1625,74,562151.703,6814016.769,147.130004882812
66,1625,76,562152.401,6814014.895,147.041000366211
66,1625,78,562153.099,6814013.021,147.016998291016
66,1625,80,562153.797,6814011.147,146.988006591797
66,1625,82,562154.495,6814009.273,146.973999023438
66,1625,84,562155.193,6814007.399,147.085006713867
66,1625,86,562155.891,6814005.525,147.001007080078
66,1625,88,562156.589,6814003.651,147.005996704102
66,1625,90,562157.287,6814001.777,146.921005249023
65,1600,-100,562151.639,6814194.14,148.138000488281
65,1600,-98,562151.587,6814192.14,148.179992675781
65,1600,-96,562151.535,6814190.14,148.162002563477
65,1600,-94,562151.483,6814188.14,148.195999145508
65,1600,-92,562151.431,6814186.14,148.110992431641
65,1600,-90,562151.379,6814184.14,148.067993164062
65,1600,-88,562151.327,6814182.14,148.055999755859
65,1600,-86,562151.275,6814180.14,148.046997070312
65,1600,-84,562151.223,6814178.14,148.011993408203
65,1600,-82,562151.171,6814176.14,148.067993164062
65,1600,-80,562151.119,6814174.14,148.093002319336
65,1600,-78,562151.067,6814172.14,148.052001953125
65,1600,-76,562151.015,6814170.14,148.037994384766
65,1600,-74,562150.963,6814168.14,148.095001220703
65,1600,-72,562150.911,6814166.14,148.046997070312
65,1600,-70,562150.859,6814164.14,148.138000488281
65,1600,-68,562150.807,6814162.14,148.052001953125
65,1600,-66,562150.755,6814160.14,148.080993652344
65,1600,-64,562150.703,6814158.14,148.026992797852
65,1600,-62,562150.651,6814156.14,148.031005859375
65,1600,-60,562150.599,6814154.14,148.149993896484
65,1600,-58,562150.547,6814152.14,148.117004394531
65,1600,-56,562150.495,6814150.14,148.104995727539
65,1600,-54,562150.443,6814148.14,148.080001831055
65,1600,-52,562150.391,6814146.14,148.031005859375
65,1600,-50,562150.339,6814144.14,147.910995483398
65,1600,-48,562150.287,6814142.14,147.824005126953
65,1600,-46,562150.235,6814140.14,147.716003417969
65,1600,-44,562150.183,6814138.14,147.74299621582
65,1600,-42,562150.131,6814136.14,147.748001098633
65,1600,-40,562150.079,6814134.14,147.671005249023
65,1600,-38,562150.027,6814132.14,147.546997070312
65,1600,-36,562149.975,6814130.14,147.460998535156
65,1600,-34,562149.923,6814128.14,147.427001953125
65,1600,-32,562149.871,6814126.14,147.326995849609
65,1600,-30,562149.819,6814124.14,147.285995483398
65,1600,-28,562149.767,6814122.14,147.104995727539
65,1600,-26,562149.715,6814120.14,147.218994140625
65,1600,-24,562149.663,6814118.14,147.199996948242
65,1600,-22,562149.611,6814116.14,147.296997070312
65,1600,-20,562149.559,6814114.14,147.35400390625
65,1600,-18,562149.507,6814112.14,147.404998779297
65,1600,-16,562149.455,6814110.14,147.432998657227
65,1600,-14,562149.403,6814108.14,147.373001098633
65,1600,-12,562149.351,6814106.14,147.32600402832
65,1600,-10,562149.299,6814104.14,147.177993774414
65,1600,-8,562149.247,6814102.14,146.895004272461
65,1600,-6,562149.195,6814100.14,146.175003051758
65,1600,-4,562149.143,6814098.14,145.705001831055
65,1600,-2,562149.091,6814096.14,145.886993408203
65,1600,0,562149.039,6814094.14,146.065002441406
65,1600,2,562148.987,6814092.14,146.106002807617
65,1600,4,562148.935,6814090.14,146.279998779297
65,1600,6,562148.883,6814088.14,146.341995239258
65,1600,8,562148.831,6814086.14,146.404006958008
65,1600,10,562148.779,6814084.14,146.509994506836
65,1600,12,562148.727,6814082.14,146.518997192383
65,1600,14,562148.675,6814080.14,146.460998535156
65,1600,16,562148.623,6814078.14,146.324005126953
65,1600,18,562148.571,6814076.14,146.304000854492
65,1600,20,562148.519,6814074.14,146.253997802734
65,1600,22,562148.467,6814072.14,146.253997802734
65,1600,24,562148.415,6814070.14,146.332000732422
65,1600,26,562148.363,6814068.14,146.322998046875
65,1600,28,562148.311,6814066.14,146.259002685547
65,1600,30,562148.259,6814064.14,146.348007202148
65,1600,32,562148.207,6814062.14,146.399993896484
65,1600,34,562148.155,6814060.14,146.505996704102
65,1600,36,562148.103,6814058.14,146.563995361328
65,1600,38,562148.051,6814056.14,146.630004882812
65,1600,40,562147.999,6814054.14,146.664001464844
65,1600,42,562147.947,6814052.14,146.736999511719
65,1600,44,562147.895,6814050.14,146.766998291016
65,1600,46,562147.843,6814048.14,146.735000610352
65,1600,48,562147.791,6814046.14,146.755996704102
65,1600,50,562147.739,6814044.14,146.779006958008
65,1600,52,562147.687,6814042.14,146.873001098633
65,1600,54,562147.635,6814040.14,146.860992431641
65,1600,56,562147.583,6814038.14,146.914993286133
65,1600,58,562147.531,6814036.14,146.964004516602
65,1600,60,562147.479,6814034.14,146.97200012207
65,1600,62,562147.427,6814032.14,146.990005493164
65,1600,64,562147.375,6814030.14,146.97900390625
65,1600,66,562147.323,6814028.14,146.910995483398
65,1600,68,562147.271,6814026.14,146.968994140625
65,1600,70,562147.219,6814024.14,147.00700378418
65,1600,72,562147.167,6814022.14,147.050003051758
65,1600,74,562147.115,6814020.14,147.005004882812
65,1600,76,562147.063,6814018.14,146.910003662109
65,1600,78,562147.011,6814016.14,146.957992553711
65,1600,80,562146.959,6814014.14,147.080993652344
65,1600,82,562146.907,6814012.14,146.960998535156
65,1600,84,562146.855,6814010.14,146.884994506836
65,1600,86,562146.803,6814008.14,146.86799621582
65,1600,88,562146.751,6814006.14,146.828994750977
65,1600,90,562146.699,6814004.14,146.807998657227
65,1600,92,562146.647,6814002.14,146.850006103516
65,1600,94,562146.595,6814000.14,146.863006591797
64,1575,-100,562216.424,6814174.377,147.792999267578
64,1575,-98,562215.532,6814172.587,147.636001586914
64,1575,-96,562214.64,6814170.797,147.578994750977
64,1575,-94,562213.748,6814169.007,147.559997558594
64,1575,-92,562212.856,6814167.217,147.529998779297
64,1575,-90,562211.964,6814165.427,147.498001098633
64,1575,-88,562211.072,6814163.637,147.490997314453
64,1575,-86,562210.18,6814161.847,147.434997558594
64,1575,-84,562209.288,6814160.057,147.412994384766
64,1575,-82,562208.396,6814158.267,147.397003173828
64,1575,-80,562207.504,6814156.477,147.363998413086
64,1575,-78,562206.612,6814154.687,147.360992431641
64,1575,-76,562205.72,6814152.897,147.352996826172
64,1575,-74,562204.828,6814151.107,147.337005615234
64,1575,-72,562203.936,6814149.317,147.328002929688
64,1575,-70,562203.044,6814147.527,147.190994262695
64,1575,-68,562202.152,6814145.737,147.175994873047
64,1575,-66,562201.26,6814143.947,147.212005615234
64,1575,-64,562200.368,6814142.157,147.037994384766
64,1575,-62,562199.476,6814140.367,147.192993164062
64,1575,-60,562198.584,6814138.577,146.962997436523
64,1575,-58,562197.692,6814136.787,146.988006591797
64,1575,-56,562196.8,6814134.997,146.973999023438
64,1575,-54,562195.908,6814133.207,146.947006225586
64,1575,-52,562195.016,6814131.417,146.904006958008
64,1575,-50,562194.124,6814129.627,146.854995727539
64,1575,-48,562193.232,6814127.837,146.835998535156
64,1575,-46,562192.34,6814126.047,146.815002441406
64,1575,-44,562191.448,6814124.257,146.811004638672
64,1575,-42,562190.556,6814122.467,146.794998168945
64,1575,-40,562189.664,6814120.677,146.781005859375
64,1575,-38,562188.772,6814118.887,146.712005615234
64,1575,-36,562187.88,6814117.097,146.684997558594
64,1575,-34,562186.988,6814115.307,146.690002441406
64,1575,-32,562186.096,6814113.517,146.656997680664
64,1575,-30,562185.204,6814111.727,146.598999023438
64,1575,-28,562184.312,6814109.937,146.589996337891
64,1575,-26,562183.42,6814108.147,146.598999023438
64,1575,-24,562182.528,6814106.357,146.541000366211
64,1575,-22,562181.636,6814104.567,146.514007568359
64,1575,-20,562180.744,6814102.777,146.466995239258
64,1575,-18,562179.852,6814100.987,146.367004394531
64,1575,-16,562178.96,6814099.197,146.354995727539
64,1575,-14,562178.068,6814097.407,146.292007446289
64,1575,-12,562177.176,6814095.617,146.283004760742
64,1575,-10,562176.284,6814093.827,146.302993774414
64,1575,-8,562175.392,6814092.037,146.332000732422
64,1575,-6,562174.5,6814090.247,146.283004760742
64,1575,-4,562173.608,6814088.457,146.205993652344
64,1575,-2,562172.716,6814086.667,145.951995849609
64,1575,0,562171.824,6814084.877,145.811004638672
64,1575,2,562170.932,6814083.087,146.02799987793
64,1575,4,562170.04,6814081.297,145.966003417969
64,1575,6,562169.148,6814079.507,145.988998413086
64,1575,8,562168.256,6814077.717,146.173004150391
64,1575,10,562167.364,6814075.927,146.296005249023
64,1575,12,562166.472,6814074.137,146.287002563477
64,1575,14,562165.58,6814072.347,146.276992797852
64,1575,16,562164.688,6814070.557,146.218994140625
64,1575,18,562163.796,6814068.767,146.264007568359
64,1575,20,562162.904,6814066.977,146.317001342773
64,1575,22,562162.012,6814065.187,146.373001098633
64,1575,24,562161.12,6814063.397,146.40299987793
64,1575,26,562160.228,6814061.607,146.466995239258
64,1575,28,562159.336,6814059.817,146.569000244141
64,1575,30,562158.444,6814058.027,146.688995361328
64,1575,32,562157.552,6814056.237,146.759994506836
64,1575,34,562156.66,6814054.447,146.791000366211
64,1575,36,562155.768,6814052.657,146.820999145508
64,1575,38,562154.876,6814050.867,146.77799987793
64,1575,40,562153.984,6814049.077,146.794006347656
64,1575,42,562153.092,6814047.287,146.867004394531
64,1575,44,562152.2,6814045.497,146.932006835938
64,1575,46,562151.308,6814043.707,146.865005493164
64,1575,48,562150.416,6814041.917,146.867004394531
64,1575,50,562149.524,6814040.127,146.901000976562
64,1575,52,562148.632,6814038.337,146.904998779297
64,1575,54,562147.74,6814036.547,146.964004516602
64,1575,56,562146.848,6814034.757,146.975997924805
64,1575,58,562145.956,6814032.967,146.981994628906
64,1575,60,562145.064,6814031.177,146.966003417969
64,1575,62,562144.172,6814029.387,146.932998657227
64,1575,64,562143.28,6814027.597,146.85400390625
64,1575,66,562142.388,6814025.807,146.914993286133
64,1575,68,562141.496,6814024.017,146.949005126953
64,1575,70,562140.604,6814022.227,146.921005249023
64,1575,72,562139.712,6814020.437,146.841003417969
64,1575,74,562138.82,6814018.647,146.856002807617
64,1575,76,562137.928,6814016.857,146.772003173828
64,1575,78,562137.036,6814015.067,146.776992797852
64,1575,80,562136.144,6814013.277,146.802993774414
64,1575,82,562135.252,6814011.487,146.927993774414
64,1575,84,562134.36,6814009.697,147.014007568359
64,1575,86,562133.468,6814007.907,146.876007080078
64,1575,88,562132.576,6814006.117,146.860992431641
64,1575,90,562131.684,6814004.327,146.850006103516
64,1575,92,562130.792,6814002.537,146.927001953125
64,1575,94,562129.9,6814000.747,146.949996948242
63,1550,-100,562216.284,6814169.552,147.656997680664
63,1550,-98,562215.814,6814167.608,147.654006958008
63,1550,-96,562215.344,6814165.664,147.593994140625
63,1550,-94,562214.874,6814163.72,147.524993896484
63,1550,-92,562214.404,6814161.776,147.498992919922
63,1550,-90,562213.934,6814159.832,147.436004638672
63,1550,-88,562213.464,6814157.888,147.352996826172
63,1550,-86,562212.994,6814155.944,147.345993041992
63,1550,-84,562212.524,6814154,147.266006469727
63,1550,-82,562212.054,6814152.056,147.235992431641
63,1550,-80,562211.584,6814150.112,147.214996337891
63,1550,-78,562211.114,6814148.168,147.205993652344
63,1550,-76,562210.644,6814146.224,147.162002563477
63,1550,-74,562210.174,6814144.28,147.126998901367
63,1550,-72,562209.704,6814142.336,147.080993652344
63,1550,-70,562209.234,6814140.392,147.136001586914
63,1550,-68,562208.764,6814138.448,147.07600402832
63,1550,-66,562208.294,6814136.504,147.164993286133
63,1550,-64,562207.824,6814134.56,147.110000610352
63,1550,-62,562207.354,6814132.616,147.016006469727
63,1550,-60,562206.884,6814130.672,146.958999633789
63,1550,-58,562206.414,6814128.728,146.886993408203
63,1550,-56,562205.944,6814126.784,146.832992553711
63,1550,-54,562205.474,6814124.84,146.794998168945
63,1550,-52,562205.004,6814122.896,146.766006469727
63,1550,-50,562204.534,6814120.952,146.796997070312
63,1550,-48,562204.064,6814119.008,146.766998291016
63,1550,-46,562203.594,6814117.064,146.858993530273
63,1550,-44,562203.124,6814115.12,146.77799987793
63,1550,-42,562202.654,6814113.176,146.70100402832
63,1550,-40,562202.184,6814111.232,146.742004394531
63,1550,-38,562201.714,6814109.288,146.735000610352
63,1550,-36,562201.244,6814107.344,146.667007446289
63,1550,-34,562200.774,6814105.4,146.65299987793
63,1550,-32,562200.304,6814103.456,146.580001831055
63,1550,-30,562199.834,6814101.512,146.641006469727
63,1550,-28,562199.364,6814099.568,146.5
63,1550,-26,562198.894,6814097.624,146.587005615234
63,1550,-24,562198.424,6814095.68,146.600997924805
